string_id,paragraph_id,rev,tr,modality,error_category,error_subcategory,error_severity,Language,error_number,error_point,kudos,neutral
182,96,R4,T3,mtpe,,,,NL,0,0,0,0
183,97,R4,T3,mtpe,,,,NL,0,0,0,0
184,97,R4,T3,mtpe,,,,NL,0,0,0,0
185,98,R4,T3,mtpe,,,,NL,0,0,0,0
186,99,R4,T3,mtpe,Accuracy,Mistranslation,Minor,NL,1,1,0,0
186,99,R4,T3,mtpe,Accuracy,Under-translation,Minor,NL,1,1,0,0
187,100,R4,T3,mtpe,,,,NL,0,0,0,0
188,101,R4,T3,mtpe,,,,NL,0,0,0,0
189,102,R4,T3,mtpe,,,,NL,0,0,0,0
190,102,R4,T3,mtpe,,,,NL,0,0,0,0
191,103,R4,T3,mtpe,,,,NL,0,0,0,0
192,103,R4,T3,mtpe,,,,NL,0,0,0,0
193,103,R4,T3,mtpe,,,,NL,0,0,0,0
194,103,R4,T3,mtpe,,,,NL,0,0,0,0
195,104,R4,T3,mtpe,Style,Unidiomatic,Neutral,NL,1,0,0,1
196,105,R4,T3,mtpe,Accuracy,Under-translation,Minor,NL,1,1,0,0
197,105,R4,T3,mtpe,Style,Unidiomatic,Neutral,NL,1,0,0,1
198,105,R4,T3,mtpe,,,,NL,0,0,0,0
199,105,R4,T3,mtpe,,,,NL,0,0,0,0
200,105,R4,T3,mtpe,,,,NL,0,0,0,0
201,105,R4,T3,mtpe,Style,Unidiomatic,Minor,NL,1,1,0,0
202,106,R4,T3,mtpe,,,,NL,0,0,0,0
203,107,R4,T3,mtpe,,,,NL,0,0,0,0
204,108,R4,T3,mtpe,Accuracy,Under-translation,Minor,NL,1,1,0,0
205,108,R4,T3,mtpe,Accuracy,Mistranslation,Minor,NL,1,1,0,0
206,109,R4,T3,mtpe,,,,NL,0,0,0,0
207,109,R4,T3,mtpe,,,,NL,0,0,0,0
208,109,R4,T3,mtpe,,,,NL,0,0,0,0
209,110,R4,T3,mtpe,Accuracy,Under-translation,Minor,NL,1,1,0,0
210,111,R4,T3,mtpe,,,,NL,0,0,0,0
211,111,R4,T3,mtpe,,,,NL,0,0,0,0
212,112,R4,T3,mtpe,,,,NL,0,0,0,0
213,113,R4,T3,mtpe,Accuracy,Mistranslation,Major,NL,1,5,0,0
213,113,R4,T3,mtpe,Style,Unidiomatic,Neutral,NL,1,0,0,1
214,114,R4,T3,mtpe,,,,NL,0,0,0,0
215,114,R4,T3,mtpe,,,,NL,0,0,0,0
216,114,R4,T3,mtpe,,,,NL,0,0,0,0
217,114,R4,T3,mtpe,Accuracy,Under-translation,Neutral,NL,1,0,0,1
218,114,R4,T3,mtpe,,,,NL,0,0,0,0
219,115,R4,T3,mtpe,,,,NL,0,0,0,0
220,115,R4,T3,mtpe,,,,NL,0,0,0,0
221,115,R4,T3,mtpe,Fluency,Grammar,Minor,NL,1,1,0,0
222,116,R4,T3,mtpe,,,,NL,0,0,0,0
223,117,R4,T3,mtpe,,,,NL,0,0,0,0
224,118,R4,T3,mtpe,Accuracy,Mistranslation,Minor,NL,1,1,0,0
225,118,R4,T3,mtpe,,,,NL,0,0,0,0
226,119,R4,T3,mtpe,Accuracy,Untranslated,Neutral,NL,1,0,0,1
226,119,R4,T3,mtpe,Accuracy,Omission,Minor,NL,1,1,0,0
226,119,R4,T3,mtpe,Terminology,Inconsistent use of terminology,Minor,NL,1,1,0,0
227,120,R4,T3,mtpe,,,,NL,0,0,0,0
228,121,R4,T3,mtpe,Accuracy,Mistranslation,Minor,NL,1,1,0,0
229,121,R4,T3,mtpe,Fluency,Punctuation,Neutral,NL,1,0,0,1
230,122,R4,T3,mtpe,Accuracy,Mistranslation,Neutral,NL,1,0,0,1
231,122,R4,T3,mtpe,,,,NL,0,0,0,0
232,123,R4,T3,mtpe,Terminology,Inconsistent use of terminology,Neutral,NL,1,0,0,1
233,123,R4,T3,mtpe,Fluency,Grammar,Neutral,NL,1,0,0,1
234,123,R4,T3,mtpe,Style,Unidiomatic,Neutral,NL,1,0,0,1
1,1,R4,ENL,mt,,,,NL,0,0,0,0
2,2,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
3,3,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
3,3,R4,ENL,mt,Style,Unidiomatic,Neutral,NL,1,0,0,1
4,4,R4,ENL,mt,Fluency,Grammar,Minor,NL,1,1,0,0
5,4,R4,ENL,mt,Style,Unidiomatic,Neutral,NL,1,0,0,1
6,5,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
7,6,R4,ENL,mt,,,,NL,0,0,0,0
8,7,R4,ENL,mt,Fluency,Spelling,Minor,NL,1,1,0,0
8,7,R4,ENL,mt,Fluency,Grammar,Minor,NL,1,1,0,0
8,7,R4,ENL,mt,Fluency,Grammar,Minor,NL,1,1,0,0
9,7,R4,ENL,mt,,,,NL,0,0,0,0
10,7,R4,ENL,mt,,,,NL,0,0,0,0
11,8,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
12,9,R4,ENL,mt,Fluency,Grammar,Neutral,NL,1,0,0,1
12,9,R4,ENL,mt,Fluency,Grammar,Minor,NL,1,1,0,0
13,9,R4,ENL,mt,Fluency,Grammar,Minor,NL,1,1,0,0
14,10,R4,ENL,mt,,,,NL,0,0,0,0
15,10,R4,ENL,mt,,,,NL,0,0,0,0
16,10,R4,ENL,mt,,,,NL,0,0,0,0
17,10,R4,ENL,mt,Style,Unidiomatic,Neutral,NL,1,0,0,1
18,10,R4,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
18,10,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
19,11,R4,ENL,mt,Other,,Neutral,NL,1,0,0,1
20,11,R4,ENL,mt,Fluency,Grammar,Minor,NL,1,1,0,0
20,11,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
21,12,R4,ENL,mt,Style,Unidiomatic,Neutral,NL,1,0,0,1
22,12,R4,ENL,mt,Accuracy,Omission,Minor,NL,1,1,0,0
22,12,R4,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
23,12,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
23,12,R4,ENL,mt,Fluency,Grammar,Neutral,NL,1,0,0,1
24,13,R4,ENL,mt,,,,NL,0,0,0,0
25,13,R4,ENL,mt,Fluency,Grammar,Major,NL,1,5,0,0
26,14,R4,ENL,mt,Fluency,Grammar,Minor,NL,1,1,0,0
26,14,R4,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
26,14,R4,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
26,14,R4,ENL,mt,Style,Unidiomatic,Neutral,NL,1,0,0,1
27,15,R4,ENL,mt,Fluency,Grammar,Minor,NL,1,1,0,0
28,15,R4,ENL,mt,Style,Unidiomatic,Neutral,NL,1,0,0,1
28,15,R4,ENL,mt,Style,Unidiomatic,Neutral,NL,1,0,0,1
28,15,R4,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
29,16,R4,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
29,16,R4,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
30,17,R4,ENL,mt,,,,NL,0,0,0,0
31,18,R4,ENL,mt,Fluency,Grammar,Minor,NL,1,1,0,0
32,19,R4,ENL,mt,,,,NL,0,0,0,0
33,20,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
33,20,R4,ENL,mt,Other,,Major,NL,1,5,0,0
34,21,R4,ENL,mt,Accuracy,Untranslated,Minor,NL,1,1,0,0
35,22,R4,ENL,mt,Accuracy,Omission,Minor,NL,1,1,0,0
36,23,R4,ENL,mt,Style,Unidiomatic,Neutral,NL,1,0,0,1
37,24,R4,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
37,24,R4,ENL,mt,Other,,Major,NL,1,5,0,0
38,25,R4,ENL,mt,,,,NL,0,0,0,0
39,25,R4,ENL,mt,Fluency,Punctuation,Minor,NL,1,1,0,0
39,25,R4,ENL,mt,Style,Unidiomatic,Neutral,NL,1,0,0,1
39,25,R4,ENL,mt,Other,,Neutral,NL,1,0,0,1
40,26,R4,ENL,mt,Style,Unidiomatic,Neutral,NL,1,0,0,1
40,26,R4,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
41,26,R4,ENL,mt,,,,NL,0,0,0,0
42,26,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
42,26,R4,ENL,mt,Fluency,Grammatical register,Minor,NL,1,1,0,0
43,27,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
44,28,R4,ENL,mt,Accuracy,Under-translation,Minor,NL,1,1,0,0
44,28,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
45,28,R4,ENL,mt,,,,NL,0,0,0,0
46,29,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
47,29,R4,ENL,mt,Accuracy,Under-translation,Minor,NL,1,1,0,0
47,29,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
48,29,R4,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
48,29,R4,ENL,mt,Accuracy,Untranslated,Minor,NL,1,1,0,0
49,30,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
49,30,R4,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
49,30,R4,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
50,31,R4,ENL,mt,,,,NL,0,0,0,0
51,31,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
51,31,R4,ENL,mt,Fluency,Grammatical register,Neutral,NL,1,0,0,1
51,31,R4,ENL,mt,Accuracy,Under-translation,Minor,NL,1,1,0,0
52,31,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
53,32,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
54,33,R4,ENL,mt,Accuracy,Under-translation,Minor,NL,1,1,0,0
55,33,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
56,33,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
56,33,R4,ENL,mt,Accuracy,Under-translation,Major,NL,1,5,0,0
56,33,R4,ENL,mt,Accuracy,Under-translation,Neutral,NL,1,0,0,1
57,34,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
57,34,R4,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
58,35,R4,ENL,mt,,,,NL,0,0,0,0
59,36,R4,ENL,mt,,,,NL,0,0,0,0
60,36,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
60,36,R4,ENL,mt,Fluency,Grammatical register,Neutral,NL,1,0,0,1
60,36,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
61,36,R4,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
61,36,R4,ENL,mt,Other,,Major,NL,1,5,0,0
62,37,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
63,38,R4,ENL,mt,Fluency,Grammar,Minor,NL,1,1,0,0
63,38,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
63,38,R4,ENL,mt,Accuracy,Untranslated,Major,NL,1,5,0,0
63,38,R4,ENL,mt,Accuracy,Omission,Major,NL,1,5,0,0
64,39,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
64,39,R4,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
64,39,R4,ENL,mt,Other,,Neutral,NL,1,0,0,1
64,39,R4,ENL,mt,Accuracy,Untranslated,Neutral,NL,1,0,0,1
65,40,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
66,40,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
66,40,R4,ENL,mt,Style,Unidiomatic,Neutral,NL,1,0,0,1
66,40,R4,ENL,mt,Accuracy,Untranslated,Neutral,NL,1,0,0,1
67,41,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
67,41,R4,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
68,41,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
68,41,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
69,41,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
69,41,R4,ENL,mt,Fluency,Grammatical register,Neutral,NL,1,0,0,1
69,41,R4,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
70,42,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
71,42,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
71,42,R4,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
72,43,R4,ENL,mt,,,,NL,0,0,0,0
73,44,R4,ENL,mt,,,,NL,0,0,0,0
74,44,R4,ENL,mt,,,,NL,0,0,0,0
75,45,R4,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
76,45,R4,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
76,45,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
77,46,R4,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
77,46,R4,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
77,46,R4,ENL,mt,Accuracy,Untranslated,Minor,NL,1,1,0,0
77,46,R4,ENL,mt,Style,Unidiomatic,Neutral,NL,1,0,0,1
78,47,R4,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
79,47,R4,ENL,mt,Fluency,Grammar,Major,NL,1,5,0,0
79,47,R4,ENL,mt,Fluency,Grammar,Minor,NL,1,1,0,0
80,48,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
81,49,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
81,49,R4,ENL,mt,Fluency,Grammatical register,Minor,NL,1,1,0,0
82,49,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
82,49,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
83,50,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
83,50,R4,ENL,mt,Style,Unidiomatic,Neutral,NL,1,0,0,1
83,50,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
84,50,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
85,50,R4,ENL,mt,,,,NL,0,0,0,0
86,51,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
86,51,R4,ENL,mt,Fluency,Grammar,Minor,NL,1,1,0,0
86,51,R4,ENL,mt,Other,,Major,NL,1,5,0,0
87,52,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
88,53,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
89,54,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
89,54,R4,ENL,mt,Style,Unidiomatic,Neutral,NL,1,0,0,1
90,54,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
90,54,R4,ENL,mt,Style,Unidiomatic,Neutral,NL,1,0,0,1
90,54,R4,ENL,mt,Other,,Minor,NL,1,1,0,0
91,55,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
92,55,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
93,55,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
94,55,R4,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
94,55,R4,ENL,mt,Fluency,Grammatical register,Neutral,NL,1,0,0,1
95,55,R4,ENL,mt,Fluency,Grammatical register,Neutral,NL,1,0,0,1
95,55,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
96,55,R4,ENL,mt,Fluency,Grammatical register,Neutral,NL,1,0,0,1
96,55,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
96,55,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
97,55,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
97,55,R4,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
98,56,R4,ENL,mt,Style,Unidiomatic,Neutral,NL,1,0,0,1
99,56,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
99,56,R4,ENL,mt,Style,Unidiomatic,Neutral,NL,1,0,0,1
100,56,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
101,57,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
101,57,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
101,57,R4,ENL,mt,Fluency,Grammatical register,Minor,NL,1,1,0,0
102,57,R4,ENL,mt,Accuracy,Under-translation,Minor,NL,1,1,0,0
102,57,R4,ENL,mt,Other,,Neutral,NL,1,0,0,1
102,57,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
103,57,R4,ENL,mt,Accuracy,Under-translation,Minor,NL,1,1,0,0
103,57,R4,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
104,58,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
105,58,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
106,58,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
106,58,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
107,59,R4,ENL,mt,,,,NL,0,0,0,0
108,59,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
108,59,R4,ENL,mt,Fluency,Grammatical register,Neutral,NL,1,0,0,1
108,59,R4,ENL,mt,Style,Unidiomatic,Neutral,NL,1,0,0,1
109,59,R4,ENL,mt,Accuracy,Untranslated,Major,NL,1,5,0,0
109,59,R4,ENL,mt,Style,Unidiomatic,Neutral,NL,1,0,0,1
110,59,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
110,59,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
110,59,R4,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
110,59,R4,ENL,mt,Fluency,Grammatical register,Neutral,NL,1,0,0,1
111,59,R4,ENL,mt,Style,Inconsistent style,Minor,NL,1,1,0,0
111,59,R4,ENL,mt,Fluency,Grammar,Neutral,NL,1,0,0,1
112,59,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
112,59,R4,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
113,59,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
114,60,R4,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
114,60,R4,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
115,61,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
115,61,R4,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
115,61,R4,ENL,mt,Fluency,Grammatical register,Neutral,NL,1,0,0,1
116,62,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
116,62,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
117,62,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
118,63,R4,ENL,mt,Accuracy,Omission,Minor,NL,1,1,0,0
118,63,R4,ENL,mt,Fluency,Grammatical register,Neutral,NL,1,0,0,1
119,64,R4,ENL,mt,Style,Unidiomatic,Neutral,NL,1,0,0,1
119,64,R4,ENL,mt,Style,Unidiomatic,Neutral,NL,1,0,0,1
120,64,R4,ENL,mt,,,,NL,0,0,0,0
121,64,R4,ENL,mt,Style,Unidiomatic,Neutral,NL,1,0,0,1
122,64,R4,ENL,mt,,,,NL,0,0,0,0
123,65,R4,ENL,mt,Fluency,Grammatical register,Neutral,NL,1,0,0,1
123,65,R4,ENL,mt,Fluency,Grammar,Major,NL,1,5,0,0
124,65,R4,ENL,mt,Style,Unidiomatic,Neutral,NL,1,0,0,1
125,66,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
125,66,R4,ENL,mt,Style,Unidiomatic,Neutral,NL,1,0,0,1
126,66,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
127,66,R4,ENL,mt,Other,,Neutral,NL,1,0,0,1
128,67,R4,ENL,mt,,,,NL,0,0,0,0
129,67,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
129,67,R4,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
129,67,R4,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
130,68,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
131,68,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
132,68,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
132,68,R4,ENL,mt,Fluency,Grammatical register,Neutral,NL,1,0,0,1
133,68,R4,ENL,mt,,,,NL,0,0,0,0
134,68,R4,ENL,mt,Style,Unidiomatic,Neutral,NL,1,0,0,1
134,68,R4,ENL,mt,Fluency,Grammatical register,Neutral,NL,1,0,0,1
135,69,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
135,69,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
136,70,R4,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
137,70,R4,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
137,70,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
138,71,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
139,72,R4,ENL,mt,Fluency,Grammatical register,Neutral,NL,1,0,0,1
139,72,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
140,72,R4,ENL,mt,Fluency,Grammatical register,Neutral,NL,1,0,0,1
140,72,R4,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
140,72,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
141,73,R4,ENL,mt,,,,NL,0,0,0,0
142,73,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
143,74,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
143,74,R4,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
144,75,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
144,75,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
145,76,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
145,76,R4,ENL,mt,Accuracy,Mistranslation,Neutral,NL,1,0,0,1
146,76,R4,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
146,76,R4,ENL,mt,Fluency,Grammar,Minor,NL,1,1,0,0
147,77,R4,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
147,77,R4,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
148,77,R4,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
149,78,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
150,79,R4,ENL,mt,Fluency,Grammar,Minor,NL,1,1,0,0
150,79,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
150,79,R4,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
151,80,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
151,80,R4,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
152,80,R4,ENL,mt,,,,NL,0,0,0,0
153,80,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
153,80,R4,ENL,mt,Fluency,Grammar,Minor,NL,1,1,0,0
154,80,R4,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
154,80,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
155,81,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
155,81,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
156,81,R4,ENL,mt,Fluency,Grammar,Minor,NL,1,1,0,0
157,82,R4,ENL,mt,,,,NL,0,0,0,0
158,82,R4,ENL,mt,,,,NL,0,0,0,0
159,83,R4,ENL,mt,Fluency,Grammar,Minor,NL,1,1,0,0
160,84,R4,ENL,mt,,,,NL,0,0,0,0
161,85,R4,ENL,mt,,,,NL,0,0,0,0
162,85,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
163,85,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
163,85,R4,ENL,mt,Fluency,Grammar,Neutral,NL,1,0,0,1
164,86,R4,ENL,mt,,,,NL,0,0,0,0
165,87,R4,ENL,mt,,,,NL,0,0,0,0
166,88,R4,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
167,88,R4,ENL,mt,Style,Unidiomatic,Neutral,NL,1,0,0,1
168,88,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
168,88,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
168,88,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
168,88,R4,ENL,mt,Terminology,Inconsistent use of terminology,Minor,NL,1,1,0,0
169,89,R4,ENL,mt,,,,NL,0,0,0,0
170,89,R4,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
171,90,R4,ENL,mt,,,,NL,0,0,0,0
172,91,R4,ENL,mt,Fluency,Grammatical register,Neutral,NL,1,0,0,1
172,91,R4,ENL,mt,Fluency,Grammar,Minor,NL,1,1,0,0
172,91,R4,ENL,mt,Fluency,Grammar,Minor,NL,1,1,0,0
172,91,R4,ENL,mt,Fluency,Grammar,Minor,NL,1,1,0,0
173,91,R4,ENL,mt,Accuracy,Untranslated,Major,NL,1,5,0,0
174,92,R4,ENL,mt,Style,Unidiomatic,Neutral,NL,1,0,0,1
175,93,R4,ENL,mt,Accuracy,Untranslated,Neutral,NL,1,0,0,1
175,93,R4,ENL,mt,Accuracy,Mistranslation,Minor,NL,1,1,0,0
176,93,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
176,93,R4,ENL,mt,Accuracy,Omission,Minor,NL,1,1,0,0
176,93,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
176,93,R4,ENL,mt,Accuracy,Mistranslation,Neutral,NL,1,0,0,1
177,93,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
178,94,R4,ENL,mt,,,,NL,0,0,0,0
179,95,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
179,95,R4,ENL,mt,Style,Unidiomatic,Neutral,NL,1,0,0,1
179,95,R4,ENL,mt,Style,Unidiomatic,Minor,NL,1,1,0,0
179,95,R4,ENL,mt,Accuracy,Omission,Major,NL,1,5,0,0
180,95,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
181,96,R4,ENL,mt,,,,NL,0,0,0,0
182,96,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
183,97,R4,ENL,mt,,,,NL,0,0,0,0
184,97,R4,ENL,mt,Fluency,Punctuation,Neutral,NL,1,0,0,1
184,97,R4,ENL,mt,Accuracy,Mistranslation,Major,NL,1,5,0,0
